Commodity,date,Year,month_num,export_value,import_value
333314 Optical Instruments & Lenses,2019-11-01,2019,11,379904962,447321495
333314 Optical Instruments & Lenses,2019-12-01,2019,12,469813424,527566466
333314 Optical Instruments & Lenses,2020-01-01,2020,1,338406382,448847361
333314 Optical Instruments & Lenses,2020-02-01,2020,2,428369922,421876015
333314 Optical Instruments & Lenses,2020-03-01,2020,3,459971937,430140109
333314 Optical Instruments & Lenses,2020-04-01,2020,4,354913026,308475258
333314 Optical Instruments & Lenses,2020-05-01,2020,5,351099389,361913822
333314 Optical Instruments & Lenses,2020-06-01,2020,6,383732153,433810182
333314 Optical Instruments & Lenses,2020-07-01,2020,7,393821117,494217388
333314 Optical Instruments & Lenses,2020-08-01,2020,8,355126128,516193866
333314 Optical Instruments & Lenses,2020-09-01,2020,9,434159668,498747747
333314 Optical Instruments & Lenses,2020-10-01,2020,10,409540803,547944593
333314 Optical Instruments & Lenses,2020-11-01,2020,11,362880461,546802388
333314 Optical Instruments & Lenses,2020-12-01,2020,12,495980957,560331602
333314 Optical Instruments & Lenses,2021-01-01,2021,1,396316810,487794232
333314 Optical Instruments & Lenses,2021-02-01,2021,2,420335934,464311856
333314 Optical Instruments & Lenses,2021-03-01,2021,3,508410921,612684436
333314 Optical Instruments & Lenses,2021-04-01,2021,4,405038992,579090140
333314 Optical Instruments & Lenses,2021-05-01,2021,5,453554551,576413086
333314 Optical Instruments & Lenses,2021-06-01,2021,6,515899865,638627361
333314 Optical Instruments & Lenses,2021-07-01,2021,7,427850487,573677460
333314 Optical Instruments & Lenses,2021-08-01,2021,8,447061760,605706242
333314 Optical Instruments & Lenses,2021-09-01,2021,9,537179982,620795083
333314 Optical Instruments & Lenses,2021-10-01,2021,10,458869818,641056767
333314 Optical Instruments & Lenses,2021-11-01,2021,11,458522420,598542317
333314 Optical Instruments & Lenses,2021-12-01,2021,12,544307492,670093944
333314 Optical Instruments & Lenses,2022-01-01,2022,1,540850278,550807129
333314 Optical Instruments & Lenses,2022-02-01,2022,2,513202021,552961682
333314 Optical Instruments & Lenses,2022-03-01,2022,3,687224989,669502316
333314 Optical Instruments & Lenses,2022-04-01,2022,4,604850550,604162188
333314 Optical Instruments & Lenses,2022-05-01,2022,5,544125692,650698216
333314 Optical Instruments & Lenses,2022-06-01,2022,6,605614787,670683819
333314 Optical Instruments & Lenses,2022-07-01,2022,7,567576497,648342640
333314 Optical Instruments & Lenses,2022-08-01,2022,8,582179191,684050832
333314 Optical Instruments & Lenses,2022-09-01,2022,9,733054507,616490622
333314 Optical Instruments & Lenses,2022-10-01,2022,10,577509081,660234318
333314 Optical Instruments & Lenses,2022-11-01,2022,11,600543284,627032027
333314 Optical Instruments & Lenses,2022-12-01,2022,12,744726729,603090046
333316 Photographic & Photocopying Equipment,2015-01-01,2015,1,182497480,93564123
333316 Photographic & Photocopying Equipment,2015-02-01,2015,2,181347316,99299513
333316 Photographic & Photocopying Equipment,2015-03-01,2015,3,209881401,120660868
333316 Photographic & Photocopying Equipment,2015-04-01,2015,4,178884024,114832748
333316 Photographic & Photocopying Equipment,2015-05-01,2015,5,187847584,112202714
333316 Photographic & Photocopying Equipment,2015-06-01,2015,6,200644038,126825388
333316 Photographic & Photocopying Equipment,2015-07-01,2015,7,190960196,115497460
333316 Photographic & Photocopying Equipment,2015-08-01,2015,8,171159752,121695419
333316 Photographic & Photocopying Equipment,2015-09-01,2015,9,192918762,113641616
333316 Photographic & Photocopying Equipment,2015-10-01,2015,10,206094707,118479544
333316 Photographic & Photocopying Equipment,2015-11-01,2015,11,166585008,113104057
333316 Photographic & Photocopying Equipment,2015-12-01,2015,12,190764672,122157119
333316 Photographic & Photocopying Equipment,2016-01-01,2016,1,159304512,100615081
333316 Photographic & Photocopying Equipment,2016-02-01,2016,2,155612896,124981902
333316 Photographic & Photocopying Equipment,2016-03-01,2016,3,177902475,120268417
333316 Photographic & Photocopying Equipment,2016-04-01,2016,4,169731576,114975421
333316 Photographic & Photocopying Equipment,2016-05-01,2016,5,185280910,118713014
333316 Photographic & Photocopying Equipment,2016-06-01,2016,6,188114430,124427356
333316 Photographic & Photocopying Equipment,2016-07-01,2016,7,174462589,131015542
333316 Photographic & Photocopying Equipment,2016-08-01,2016,8,209956267,142998089
333316 Photographic & Photocopying Equipment,2016-09-01,2016,9,186733739,142591827
333316 Photographic & Photocopying Equipment,2016-10-01,2016,10,186664621,138472484
333316 Photographic & Photocopying Equipment,2016-11-01,2016,11,190539426,139689404
333316 Photographic & Photocopying Equipment,2016-12-01,2016,12,211405508,141048643
333316 Photographic & Photocopying Equipment,2017-01-01,2017,1,169946322,126868172
333316 Photographic & Photocopying Equipment,2017-02-01,2017,2,177975719,105622617
333316 Photographic & Photocopying Equipment,2017-03-01,2017,3,220935955,131268117
333316 Photographic & Photocopying Equipment,2017-04-01,2017,4,210950465,151954180
333316 Photographic & Photocopying Equipment,2017-05-01,2017,5,178453054,151950630
333316 Photographic & Photocopying Equipment,2017-06-01,2017,6,205467525,149552938
333316 Photographic & Photocopying Equipment,2017-07-01,2017,7,197006025,157987637
333316 Photographic & Photocopying Equipment,2017-08-01,2017,8,194886808,172634554
333316 Photographic & Photocopying Equipment,2017-09-01,2017,9,195101531,162654277
333316 Photographic & Photocopying Equipment,2017-10-01,2017,10,197444827,166904808
333316 Photographic & Photocopying Equipment,2017-11-01,2017,11,178182440,166136429
333316 Photographic & Photocopying Equipment,2017-12-01,2017,12,226771357,155000663
333316 Photographic & Photocopying Equipment,2018-01-01,2018,1,170602504,137916112
333316 Photographic & Photocopying Equipment,2018-02-01,2018,2,166818949,119971495
333316 Photographic & Photocopying Equipment,2018-03-01,2018,3,247150379,149302243
333316 Photographic & Photocopying Equipment,2018-04-01,2018,4,213512543,143282493
333316 Photographic & Photocopying Equipment,2018-05-01,2018,5,224640152,151119147
333316 Photographic & Photocopying Equipment,2018-06-01,2018,6,234050979,148576512
333316 Photographic & Photocopying Equipment,2018-07-01,2018,7,230634021,157385804
333316 Photographic & Photocopying Equipment,2018-08-01,2018,8,203799473,176506751
333316 Photographic & Photocopying Equipment,2018-09-01,2018,9,204319048,150506616
333316 Photographic & Photocopying Equipment,2018-10-01,2018,10,220782842,168584784
333316 Photographic & Photocopying Equipment,2018-11-01,2018,11,200928532,161692319
333316 Photographic & Photocopying Equipment,2018-12-01,2018,12,213758593,154148674
333316 Photographic & Photocopying Equipment,2019-01-01,2019,1,189432796,113812576
333316 Photographic & Photocopying Equipment,2019-02-01,2019,2,183578520,106843251
333316 Photographic & Photocopying Equipment,2019-03-01,2019,3,228531306,126531762
333316 Photographic & Photocopying Equipment,2019-04-01,2019,4,193220203,134834640
333316 Photographic & Photocopying Equipment,2019-05-01,2019,5,205973467,138360426
333316 Photographic & Photocopying Equipment,2019-06-01,2019,6,189004275,142328406
333316 Photographic & Photocopying Equipment,2019-07-01,2019,7,171277891,141577374
333316 Photographic & Photocopying Equipment,2019-08-01,2019,8,205589990,157359501
333316 Photographic & Photocopying Equipment,2019-09-01,2019,9,188418945,140717272
333316 Photographic & Photocopying Equipment,2019-10-01,2019,10,196165016,147414467
333316 Photographic & Photocopying Equipment,2019-11-01,2019,11,196297100,128998015
333316 Photographic & Photocopying Equipment,2019-12-01,2019,12,213640917,136106286
333316 Photographic & Photocopying Equipment,2020-01-01,2020,1,180546174,99157511
333316 Photographic & Photocopying Equipment,2020-02-01,2020,2,177813708,111053613
333316 Photographic & Photocopying Equipment,2020-03-01,2020,3,186166418,110865460
333316 Photographic & Photocopying Equipment,2020-04-01,2020,4,126997129,85584015
333316 Photographic & Photocopying Equipment,2020-05-01,2020,5,157795164,85740439
333316 Photographic & Photocopying Equipment,2020-06-01,2020,6,151432369,102980870
333316 Photographic & Photocopying Equipment,2020-07-01,2020,7,154526322,125316992
333316 Photographic & Photocopying Equipment,2020-08-01,2020,8,162878415,128461523
333316 Photographic & Photocopying Equipment,2020-09-01,2020,9,178848359,128825592
333316 Photographic & Photocopying Equipment,2020-10-01,2020,10,185403468,151470580
333316 Photographic & Photocopying Equipment,2020-11-01,2020,11,167308322,150303756
333316 Photographic & Photocopying Equipment,2020-12-01,2020,12,187828167,149372902
333316 Photographic & Photocopying Equipment,2021-01-01,2021,1,161806764,111191268
333316 Photographic & Photocopying Equipment,2021-02-01,2021,2,146235522,124558570
333316 Photographic & Photocopying Equipment,2021-03-01,2021,3,207703059,147805400
333316 Photographic & Photocopying Equipment,2021-04-01,2021,4,175197345,136073568
333316 Photographic & Photocopying Equipment,2021-05-01,2021,5,199713272,147749876
333316 Photographic & Photocopying Equipment,2021-06-01,2021,6,192720551,165510996
333316 Photographic & Photocopying Equipment,2021-07-01,2021,7,180152669,154610602
333316 Photographic & Photocopying Equipment,2021-08-01,2021,8,189206758,170716761
333316 Photographic & Photocopying Equipment,2021-09-01,2021,9,190310013,180557939
333316 Photographic & Photocopying Equipment,2021-10-01,2021,10,202783601,174416033
333316 Photographic & Photocopying Equipment,2021-11-01,2021,11,190946527,177746915
333316 Photographic & Photocopying Equipment,2021-12-01,2021,12,208564041,174515012
333316 Photographic & Photocopying Equipment,2022-01-01,2022,1,179241698,87289667
333316 Photographic & Photocopying Equipment,2022-02-01,2022,2,151019036,89230741
333316 Photographic & Photocopying Equipment,2022-03-01,2022,3,174844453,110784887
333316 Photographic & Photocopying Equipment,2022-04-01,2022,4,168765800,94572078
333316 Photographic & Photocopying Equipment,2022-05-01,2022,5,156487658,103260540
333316 Photographic & Photocopying Equipment,2022-06-01,2022,6,175249058,104617323
333316 Photographic & Photocopying Equipment,2022-07-01,2022,7,145532035,103577870
333316 Photographic & Photocopying Equipment,2022-08-01,2022,8,180686148,117733672
333316 Photographic & Photocopying Equipment,2022-09-01,2022,9,189251879,113354161
333316 Photographic & Photocopying Equipment,2022-10-01,2022,10,172150654,110872222
333316 Photographic & Photocopying Equipment,2022-11-01,2022,11,166527448,101163549
333316 Photographic & Photocopying Equipment,2022-12-01,2022,12,190955080,87450618
333318 Oth Commercial/service Industry Machinery,2015-01-01,2015,1,186864868,270882606
333318 Oth Commercial/service Industry Machinery,2015-02-01,2015,2,180265891,241010198
333318 Oth Commercial/service Industry Machinery,2015-03-01,2015,3,211684364,318231350
333318 Oth Commercial/service Industry Machinery,2015-04-01,2015,4,212745288,293708702
333318 Oth Commercial/service Industry Machinery,2015-05-01,2015,5,216211824,318224367
333318 Oth Commercial/service Industry Machinery,2015-06-01,2015,6,199552750,321525093
333318 Oth Commercial/service Industry Machinery,2015-07-01,2015,7,217591484,283408205
333318 Oth Commercial/service Industry Machinery,2015-08-01,2015,8,200091245,280691297
333318 Oth Commercial/service Industry Machinery,2015-09-01,2015,9,222826670,264223779
333318 Oth Commercial/service Industry Machinery,2015-10-01,2015,10,241132152,259624185
333318 Oth Commercial/service Industry Machinery,2015-11-01,2015,11,220815365,276824433
333318 Oth Commercial/service Industry Machinery,2015-12-01,2015,12,195129103,277122005
333318 Oth Commercial/service Industry Machinery,2016-01-01,2016,1,177138083,264489514
333318 Oth Commercial/service Industry Machinery,2016-02-01,2016,2,215773240,266834762
333318 Oth Commercial/service Industry Machinery,2016-03-01,2016,3,187563649,308511095
333318 Oth Commercial/service Industry Machinery,2016-04-01,2016,4,208711751,287153738
333318 Oth Commercial/service Industry Machinery,2016-05-01,2016,5,209940286,307114614
333318 Oth Commercial/service Industry Machinery,2016-06-01,2016,6,193050742,285609734
333318 Oth Commercial/service Industry Machinery,2016-07-01,2016,7,184213825,288802941
333318 Oth Commercial/service Industry Machinery,2016-08-01,2016,8,194305609,352899997
333318 Oth Commercial/service Industry Machinery,2016-09-01,2016,9,226593237,297819980
333318 Oth Commercial/service Industry Machinery,2016-10-01,2016,10,243962658,298458403
333318 Oth Commercial/service Industry Machinery,2016-11-01,2016,11,190663024,292760687
333318 Oth Commercial/service Industry Machinery,2016-12-01,2016,12,205771063,311937394
333318 Oth Commercial/service Industry Machinery,2017-01-01,2017,1,191659466,329691232
333318 Oth Commercial/service Industry Machinery,2017-02-01,2017,2,200700100,305021364
333318 Oth Commercial/service Industry Machinery,2017-03-01,2017,3,201032321,323535703
333318 Oth Commercial/service Industry Machinery,2017-04-01,2017,4,204845217,310579026
333318 Oth Commercial/service Industry Machinery,2017-05-01,2017,5,209992578,369657542
333318 Oth Commercial/service Industry Machinery,2017-06-01,2017,6,208356514,343140100
333318 Oth Commercial/service Industry Machinery,2017-07-01,2017,7,198316691,328680428
333318 Oth Commercial/service Industry Machinery,2017-08-01,2017,8,217985069,290626895
333318 Oth Commercial/service Industry Machinery,2017-09-01,2017,9,223708186,284471373
333318 Oth Commercial/service Industry Machinery,2017-10-01,2017,10,228103237,295237746
333318 Oth Commercial/service Industry Machinery,2017-11-01,2017,11,221468791,287744635
333318 Oth Commercial/service Industry Machinery,2017-12-01,2017,12,191390706,304941514
333318 Oth Commercial/service Industry Machinery,2018-01-01,2018,1,198529911,331246071
333318 Oth Commercial/service Industry Machinery,2018-02-01,2018,2,204684073,324399090
333318 Oth Commercial/service Industry Machinery,2018-03-01,2018,3,226410192,349664898
333318 Oth Commercial/service Industry Machinery,2018-04-01,2018,4,227386326,356793855
333318 Oth Commercial/service Industry Machinery,2018-05-01,2018,5,223207638,381833802
333318 Oth Commercial/service Industry Machinery,2018-06-01,2018,6,215698318,359302019
333318 Oth Commercial/service Industry Machinery,2018-07-01,2018,7,206449665,317075515
333318 Oth Commercial/service Industry Machinery,2018-08-01,2018,8,219739664,351124386
333318 Oth Commercial/service Industry Machinery,2018-09-01,2018,9,209508050,369989697
333318 Oth Commercial/service Industry Machinery,2018-10-01,2018,10,234263339,350695379
333318 Oth Commercial/service Industry Machinery,2018-11-01,2018,11,231190729,330850001
333318 Oth Commercial/service Industry Machinery,2018-12-01,2018,12,213307467,350956004
333318 Oth Commercial/service Industry Machinery,2019-01-01,2019,1,192903539,350923834
333318 Oth Commercial/service Industry Machinery,2019-02-01,2019,2,186077676,295562990
333318 Oth Commercial/service Industry Machinery,2019-03-01,2019,3,217292589,371313743
333318 Oth Commercial/service Industry Machinery,2019-04-01,2019,4,204684987,360807540
333318 Oth Commercial/service Industry Machinery,2019-05-01,2019,5,216970130,366417979
333318 Oth Commercial/service Industry Machinery,2019-06-01,2019,6,217714304,372464689
333318 Oth Commercial/service Industry Machinery,2019-07-01,2019,7,185294185,377393943
333318 Oth Commercial/service Industry Machinery,2019-08-01,2019,8,213837757,361392709
333318 Oth Commercial/service Industry Machinery,2019-09-01,2019,9,210092794,315798336
333318 Oth Commercial/service Industry Machinery,2019-10-01,2019,10,238328603,343439356
333318 Oth Commercial/service Industry Machinery,2019-11-01,2019,11,201054199,325744081
333318 Oth Commercial/service Industry Machinery,2019-12-01,2019,12,187240093,292596161
333318 Oth Commercial/service Industry Machinery,2020-01-01,2020,1,182388168,391681357
333318 Oth Commercial/service Industry Machinery,2020-02-01,2020,2,194381830,350592166
333318 Oth Commercial/service Industry Machinery,2020-03-01,2020,3,203963848,360006694
333318 Oth Commercial/service Industry Machinery,2020-04-01,2020,4,108241345,292462894
333318 Oth Commercial/service Industry Machinery,2020-05-01,2020,5,106655245,314102392
333318 Oth Commercial/service Industry Machinery,2020-06-01,2020,6,130410626,265758142
333318 Oth Commercial/service Industry Machinery,2020-07-01,2020,7,129900154,308715209
333318 Oth Commercial/service Industry Machinery,2020-08-01,2020,8,152834873,305523039
333318 Oth Commercial/service Industry Machinery,2020-09-01,2020,9,143405914,274966588
333318 Oth Commercial/service Industry Machinery,2020-10-01,2020,10,159929901,270712884
333318 Oth Commercial/service Industry Machinery,2020-11-01,2020,11,145954711,259047202
333318 Oth Commercial/service Industry Machinery,2020-12-01,2020,12,150351214,277408431
333318 Oth Commercial/service Industry Machinery,2021-01-01,2021,1,138081418,290759141
333318 Oth Commercial/service Industry Machinery,2021-02-01,2021,2,135155301,355146126
333318 Oth Commercial/service Industry Machinery,2021-03-01,2021,3,184702249,372139822
333318 Oth Commercial/service Industry Machinery,2021-04-01,2021,4,170377810,389470149
333318 Oth Commercial/service Industry Machinery,2021-05-01,2021,5,172842892,383462430
333318 Oth Commercial/service Industry Machinery,2021-06-01,2021,6,192825218,430605652
333318 Oth Commercial/service Industry Machinery,2021-07-01,2021,7,169210886,382452979
333318 Oth Commercial/service Industry Machinery,2021-08-01,2021,8,194784267,360228489
333318 Oth Commercial/service Industry Machinery,2021-09-01,2021,9,171238391,340504888
333318 Oth Commercial/service Industry Machinery,2021-10-01,2021,10,246853566,348643018
333318 Oth Commercial/service Industry Machinery,2021-11-01,2021,11,189632096,375243866
333318 Oth Commercial/service Industry Machinery,2021-12-01,2021,12,184492356,346802345
333318 Oth Commercial/service Industry Machinery,2022-01-01,2022,1,249793637,546811461
333318 Oth Commercial/service Industry Machinery,2022-02-01,2022,2,278338154,475587853
333318 Oth Commercial/service Industry Machinery,2022-03-01,2022,3,356519749,601867226
333318 Oth Commercial/service Industry Machinery,2022-04-01,2022,4,308026815,638831304
333318 Oth Commercial/service Industry Machinery,2022-05-01,2022,5,329743939,615741964
333318 Oth Commercial/service Industry Machinery,2022-06-01,2022,6,312734336,660281057
333318 Oth Commercial/service Industry Machinery,2022-07-01,2022,7,295901229,534557074
333318 Oth Commercial/service Industry Machinery,2022-08-01,2022,8,323222265,549245060
333318 Oth Commercial/service Industry Machinery,2022-09-01,2022,9,330317933,664759283
333318 Oth Commercial/service Industry Machinery,2022-10-01,2022,10,348879764,564127786
333318 Oth Commercial/service Industry Machinery,2022-11-01,2022,11,345408161,540024157
333318 Oth Commercial/service Industry Machinery,2022-12-01,2022,12,344415430,527640892
333997 Scales & Balances (except Laboratory),2015-01-01,2015,1,29692379,58888339
333997 Scales & Balances (except Laboratory),2015-02-01,2015,2,27465354,58976936
333997 Scales & Balances (except Laboratory),2015-03-01,2015,3,32148849,79104582
333997 Scales & Balances (except Laboratory),2015-04-01,2015,4,30472709,68859007
333997 Scales & Balances (except Laboratory),2015-05-01,2015,5,30128365,68531485
333997 Scales & Balances (except Laboratory),2015-06-01,2015,6,28210366,72337980
333997 Scales & Balances (except Laboratory),2015-07-01,2015,7,26230111,69183892
333997 Scales & Balances (except Laboratory),2015-08-01,2015,8,28093190,70060830
333997 Scales & Balances (except Laboratory),2015-09-01,2015,9,27768029,70021165
333997 Scales & Balances (except Laboratory),2015-10-01,2015,10,30053687,70298779
333997 Scales & Balances (except Laboratory),2015-11-01,2015,11,26186770,66637428
333997 Scales & Balances (except Laboratory),2015-12-01,2015,12,25400715,68356386
333997 Scales & Balances (except Laboratory),2016-01-01,2016,1,23445898,69370974
333997 Scales & Balances (except Laboratory),2016-02-01,2016,2,26870438,64740124
333997 Scales & Balances (except Laboratory),2016-03-01,2016,3,31568925,62300281
333997 Scales & Balances (except Laboratory),2016-04-01,2016,4,27105139,67049229
333997 Scales & Balances (except Laboratory),2016-05-01,2016,5,28797997,66692159
333997 Scales & Balances (except Laboratory),2016-06-01,2016,6,26614522,66760992
333997 Scales & Balances (except Laboratory),2016-07-01,2016,7,25396324,67618804
333997 Scales & Balances (except Laboratory),2016-08-01,2016,8,27408382,69350927
333997 Scales & Balances (except Laboratory),2016-09-01,2016,9,28092813,64317885
333997 Scales & Balances (except Laboratory),2016-10-01,2016,10,28779104,69779168
333997 Scales & Balances (except Laboratory),2016-11-01,2016,11,27796495,72953447
333997 Scales & Balances (except Laboratory),2016-12-01,2016,12,25744738,69932444
333997 Scales & Balances (except Laboratory),2017-01-01,2017,1,25457392,62747086
333997 Scales & Balances (except Laboratory),2017-02-01,2017,2,28904428,61115592
333997 Scales & Balances (except Laboratory),2017-03-01,2017,3,28888661,59381039
333997 Scales & Balances (except Laboratory),2017-04-01,2017,4,28201285,62464217
333997 Scales & Balances (except Laboratory),2017-05-01,2017,5,28881901,72719761
333997 Scales & Balances (except Laboratory),2017-06-01,2017,6,28742483,70222756
333997 Scales & Balances (except Laboratory),2017-07-01,2017,7,26431319,68127967
333997 Scales & Balances (except Laboratory),2017-08-01,2017,8,30793524,67458419
333997 Scales & Balances (except Laboratory),2017-09-01,2017,9,29371935,69082109
333997 Scales & Balances (except Laboratory),2017-10-01,2017,10,29868984,72662218
333997 Scales & Balances (except Laboratory),2017-11-01,2017,11,29146416,66843793
333997 Scales & Balances (except Laboratory),2017-12-01,2017,12,27190784,66133556
333997 Scales & Balances (except Laboratory),2018-01-01,2018,1,27338289,64975892
333997 Scales & Balances (except Laboratory),2018-02-01,2018,2,24535446,70215460
333997 Scales & Balances (except Laboratory),2018-03-01,2018,3,28726810,72329772
333997 Scales & Balances (except Laboratory),2018-04-01,2018,4,29417711,70834449
333997 Scales & Balances (except Laboratory),2018-05-01,2018,5,31998765,72341194
333997 Scales & Balances (except Laboratory),2018-06-01,2018,6,33714471,67765114
333997 Scales & Balances (except Laboratory),2018-07-01,2018,7,33204442,74707927
333997 Scales & Balances (except Laboratory),2018-08-01,2018,8,35545359,73845869
333997 Scales & Balances (except Laboratory),2018-09-01,2018,9,35487260,66386781
333997 Scales & Balances (except Laboratory),2018-10-01,2018,10,33079019,79006401
333997 Scales & Balances (except Laboratory),2018-11-01,2018,11,33524607,74930817
333997 Scales & Balances (except Laboratory),2018-12-01,2018,12,30079517,69116784
333997 Scales & Balances (except Laboratory),2019-01-01,2019,1,28780402,67890174
333997 Scales & Balances (except Laboratory),2019-02-01,2019,2,26078323,59532590
333997 Scales & Balances (except Laboratory),2019-03-01,2019,3,35815695,65139387
333997 Scales & Balances (except Laboratory),2019-04-01,2019,4,32111236,63069765
333997 Scales & Balances (except Laboratory),2019-05-01,2019,5,33596524,62257014
333997 Scales & Balances (except Laboratory),2019-06-01,2019,6,29322063,65850917
333997 Scales & Balances (except Laboratory),2019-07-01,2019,7,24581024,64471250
333997 Scales & Balances (except Laboratory),2019-08-01,2019,8,27048446,62561612
333997 Scales & Balances (except Laboratory),2019-09-01,2019,9,28806285,58972857
333997 Scales & Balances (except Laboratory),2019-10-01,2019,10,28087449,66111509
333997 Scales & Balances (except Laboratory),2019-11-01,2019,11,28256304,63218694
333997 Scales & Balances (except Laboratory),2019-12-01,2019,12,25209332,61475384
333997 Scales & Balances (except Laboratory),2020-01-01,2020,1,27251503,65665782
333997 Scales & Balances (except Laboratory),2020-02-01,2020,2,31214935,53211151
333997 Scales & Balances (except Laboratory),2020-03-01,2020,3,23429568,47774043
333997 Scales & Balances (except Laboratory),2020-04-01,2020,4,16550773,52697980
333997 Scales & Balances (except Laboratory),2020-05-01,2020,5,14622225,51049954
333997 Scales & Balances (except Laboratory),2020-06-01,2020,6,23200403,58223021
333997 Scales & Balances (except Laboratory),2020-07-01,2020,7,23902772,70597614
333997 Scales & Balances (except Laboratory),2020-08-01,2020,8,27187590,69280066
333997 Scales & Balances (except Laboratory),2020-09-01,2020,9,26879097,78218438
333997 Scales & Balances (except Laboratory),2020-10-01,2020,10,29276366,72456889
333997 Scales & Balances (except Laboratory),2020-11-01,2020,11,26080784,78786211
333997 Scales & Balances (except Laboratory),2020-12-01,2020,12,25573002,78173688
333997 Scales & Balances (except Laboratory),2021-01-01,2021,1,24843682,67742409
333997 Scales & Balances (except Laboratory),2021-02-01,2021,2,23960982,64856078
333997 Scales & Balances (except Laboratory),2021-03-01,2021,3,27884414,83087170
333997 Scales & Balances (except Laboratory),2021-04-01,2021,4,25867182,80586024
333997 Scales & Balances (except Laboratory),2021-05-01,2021,5,28767156,76464446
333997 Scales & Balances (except Laboratory),2021-06-01,2021,6,25320780,77655717
333997 Scales & Balances (except Laboratory),2021-07-01,2021,7,27083001,76805810
333997 Scales & Balances (except Laboratory),2021-08-01,2021,8,30730814,90273352
333997 Scales & Balances (except Laboratory),2021-09-01,2021,9,24493516,79057010
333997 Scales & Balances (except Laboratory),2021-10-01,2021,10,31126846,80691558
333997 Scales & Balances (except Laboratory),2021-11-01,2021,11,27062758,87709808
333997 Scales & Balances (except Laboratory),2021-12-01,2021,12,31305689,88797657
333997 Scales & Balances (except Laboratory),2022-01-01,2022,1,24548427,79913822
333997 Scales & Balances (except Laboratory),2022-02-01,2022,2,30880056,84201539
333997 Scales & Balances (except Laboratory),2022-03-01,2022,3,36787415,89160413
333997 Scales & Balances (except Laboratory),2022-04-01,2022,4,37639336,79794805
333997 Scales & Balances (except Laboratory),2022-05-01,2022,5,29209297,80996689
333997 Scales & Balances (except Laboratory),2022-06-01,2022,6,32211887,73736618
333997 Scales & Balances (except Laboratory),2022-07-01,2022,7,26909272,76956719
333997 Scales & Balances (except Laboratory),2022-08-01,2022,8,28764521,83205203
333997 Scales & Balances (except Laboratory),2022-09-01,2022,9,27500414,77212097
333997 Scales & Balances (except Laboratory),2022-10-01,2022,10,32945012,81179253
333997 Scales & Balances (except Laboratory),2022-11-01,2022,11,28817232,75290432
333997 Scales & Balances (except Laboratory),2022-12-01,2022,12,30353715,93413331
333999 Oth Misc General Purpose Machinery,2015-01-01,2015,1,818792836,1021723199
333999 Oth Misc General Purpose Machinery,2015-02-01,2015,2,763884997,865863482
333999 Oth Misc General Purpose Machinery,2015-03-01,2015,3,966236545,1155099346
333999 Oth Misc General Purpose Machinery,2015-04-01,2015,4,896568357,1076425103
333999 Oth Misc General Purpose Machinery,2015-05-01,2015,5,910918107,1059176766
333999 Oth Misc General Purpose Machinery,2015-06-01,2015,6,870296928,1093751697
333999 Oth Misc General Purpose Machinery,2015-07-01,2015,7,905259126,1048081507
333999 Oth Misc General Purpose Machinery,2015-08-01,2015,8,903219939,1024525551
333999 Oth Misc General Purpose Machinery,2015-09-01,2015,9,760247313,989826111
333999 Oth Misc General Purpose Machinery,2015-10-01,2015,10,883399604,994440295
333999 Oth Misc General Purpose Machinery,2015-11-01,2015,11,800385945,1005761665
333999 Oth Misc General Purpose Machinery,2015-12-01,2015,12,783144967,1026720118
333999 Oth Misc General Purpose Machinery,2016-01-01,2016,1,769104471,931022987
333999 Oth Misc General Purpose Machinery,2016-02-01,2016,2,746696029,933372156
333999 Oth Misc General Purpose Machinery,2016-03-01,2016,3,833266634,1015794607
333999 Oth Misc General Purpose Machinery,2016-04-01,2016,4,774684309,1001775769
333999 Oth Misc General Purpose Machinery,2016-05-01,2016,5,776568009,1035546675
333999 Oth Misc General Purpose Machinery,2016-06-01,2016,6,804563427,1062284870
333999 Oth Misc General Purpose Machinery,2016-07-01,2016,7,731855518,1018352219
333999 Oth Misc General Purpose Machinery,2016-08-01,2016,8,800800341,1064740477
333999 Oth Misc General Purpose Machinery,2016-09-01,2016,9,791991640,1035928647
333999 Oth Misc General Purpose Machinery,2016-10-01,2016,10,791511394,1042259912
333999 Oth Misc General Purpose Machinery,2016-11-01,2016,11,754543721,1012594693
333999 Oth Misc General Purpose Machinery,2016-12-01,2016,12,771346870,1118926086
333999 Oth Misc General Purpose Machinery,2017-01-01,2017,1,699686356,1013259059
333999 Oth Misc General Purpose Machinery,2017-02-01,2017,2,682934762,1032019663
333999 Oth Misc General Purpose Machinery,2017-03-01,2017,3,927763045,1238941437
333999 Oth Misc General Purpose Machinery,2017-04-01,2017,4,831947502,1206798087
333999 Oth Misc General Purpose Machinery,2017-05-01,2017,5,852790831,1280500867
333999 Oth Misc General Purpose Machinery,2017-06-01,2017,6,858537065,1233797730
333999 Oth Misc General Purpose Machinery,2017-07-01,2017,7,810516627,1163205760
333999 Oth Misc General Purpose Machinery,2017-08-01,2017,8,813029379,1341401403
333999 Oth Misc General Purpose Machinery,2017-09-01,2017,9,803695255,1159006783
333999 Oth Misc General Purpose Machinery,2017-10-01,2017,10,781428893,1200743678
333999 Oth Misc General Purpose Machinery,2017-11-01,2017,11,795466197,1164628782
333999 Oth Misc General Purpose Machinery,2017-12-01,2017,12,820222336,1247463962
